total_false_alarm,total_missed_detection,total_speaker_confusion,speech_total,classification_error,total_frames,ece,exname,domain,selection,direction,seed,duration,der
26432.0,36799.0,12395.0,342609.0,88021.0,420455,1.7723480239510536,socio_field-ce-worst-soft_segmentation-v1-a1__600@DIHARD_socio_field.SpeakerDiarization.Adaptation.development,socio_field,ce,worst,1,600,22.073559071711486
41961.0,6689.0,12410.0,398798.0,73470.0,453564,8.901278674602509,court-ce-worst-soft_segmentation-v1-a2__30@DIHARD_court.SpeakerDiarization.Adaptation.development,court,ce,worst,2,30,15.311009583799319
14856.0,41303.0,10482.0,342609.0,77123.0,420455,1.842990331351757,socio_field-ce-worst-soft_segmentation-v1-a2__1200@DIHARD_socio_field.SpeakerDiarization.Adaptation.development,socio_field,ce,worst,2,1200,19.45103602065328
17085.0,11538.0,15043.0,356093.0,58709.0,497221,2.3534510284662247,maptask-ce-worst-soft_segmentation-v1-a3__60@DIHARD_maptask.SpeakerDiarization.Adaptation.development,maptask,ce,worst,3,60,12.26252692414622
11447.0,94341.0,14994.0,513222.0,135776.0,456494,11.532432585954666,meeting-ce-worst-soft_segmentation-v1-a2__180@DIHARD_meeting.SpeakerDiarization.Adaptation.development,meeting,ce,worst,2,180,23.53406518037029
35146.0,54232.0,69401.0,559416.0,228180.0,842082,7.285193353891373,clinical-ce-worst-soft_segmentation-v1-a3__60@DIHARD_clinical.SpeakerDiarization.Adaptation.development,clinical,ce,worst,3,60,28.382992263360364
16451.0,11916.0,15467.0,398798.0,59301.0,453564,3.495655208826065,court-ce-worst-soft_segmentation-v1-a1__120@DIHARD_court.SpeakerDiarization.Adaptation.development,court,ce,worst,1,120,10.991529546286591
12486.0,91269.0,14484.0,513222.0,132723.0,456494,8.536383509635925,meeting-ce-worst-soft_segmentation-v1-a3__120@DIHARD_meeting.SpeakerDiarization.Adaptation.development,meeting,ce,worst,3,120,23.03856810503057
14386.0,88272.0,15846.0,513222.0,134350.0,456494,10.522320866584778,meeting-ce-worst-soft_segmentation-v1-a3__30@DIHARD_meeting.SpeakerDiarization.Adaptation.development,meeting,ce,worst,3,30,23.090202680321575
65175.0,158318.0,35792.0,617187.0,295077.0,616179,14.626020193099976,webvideo-ce-worst-soft_segmentation-v1-a1__30@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,ce,worst,1,30,42.01076821125526
17383.0,10767.0,13304.0,356093.0,54758.0,497221,3.102598711848259,maptask-ce-worst-soft_segmentation-v1-a3__180@DIHARD_maptask.SpeakerDiarization.Adaptation.development,maptask,ce,worst,3,180,11.641340885667509
5108.0,15955.0,12537.0,398798.0,46137.0,453564,4.785990342497826,court-ce-worst-soft_segmentation-v1-a1__1200@DIHARD_court.SpeakerDiarization.Adaptation.development,court,ce,worst,1,1200,8.425318080832902
44119.0,132536.0,36064.0,489048.0,248783.0,426608,18.74026358127594,restaurant-ce-worst-soft_segmentation-v1-a2__30@DIHARD_restaurant.SpeakerDiarization.Adaptation.development,restaurant,ce,worst,2,30,43.49654839606746
61465.0,143156.0,35282.0,617187.0,275185.0,616179,7.0834338665008545,webvideo-ce-worst-soft_segmentation-v1-a1__180@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,ce,worst,1,180,38.870390983607884
13514.0,86447.0,15238.0,513222.0,130437.0,456494,6.828191131353378,meeting-ce-worst-soft_segmentation-v1-a1__120@DIHARD_meeting.SpeakerDiarization.Adaptation.development,meeting,ce,worst,1,120,22.44623184508848
124663.0,175959.0,95895.0,2153456.0,492412.0,2092020,2.785365656018257,cts-ce-worst-soft_segmentation-v1-a2__300@DIHARD_cts.SpeakerDiarization.Adaptation.development,cts,ce,worst,2,300,18.413053250217327
31962.0,3605.0,4854.0,338534.0,45275.0,427487,6.0576703399419785,broadcast_interview-ce-worst-soft_segmentation-v1-a3__300@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,ce,worst,3,300,11.940011933808718
59756.0,138711.0,40242.0,617187.0,278951.0,616179,5.020556598901749,webvideo-ce-worst-soft_segmentation-v1-a3__180@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,ce,worst,3,180,38.676932599034004
49726.0,130276.0,32703.0,489048.0,245408.0,426608,13.504362106323242,restaurant-ce-worst-soft_segmentation-v1-a2__60@DIHARD_restaurant.SpeakerDiarization.Adaptation.development,restaurant,ce,worst,2,60,43.49368569138407
20018.0,8069.0,3838.0,338534.0,35763.0,427487,3.5083752125501633,broadcast_interview-ce-worst-soft_segmentation-v1-a1__600@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,ce,worst,1,600,9.430367407704987
41333.0,127511.0,35342.0,489048.0,239528.0,426608,18.661944568157196,restaurant-ce-worst-soft_segmentation-v1-a1__30@DIHARD_restaurant.SpeakerDiarization.Adaptation.development,restaurant,ce,worst,1,30,41.751729891544386
59827.0,149794.0,34307.0,617187.0,278235.0,616179,7.483511418104172,webvideo-ce-worst-soft_segmentation-v1-a2__300@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,ce,worst,2,300,39.522543410668085
5422.0,5211.0,16.0,355044.0,10665.0,421627,0.734438095241785,audiobooks-ce-worst-soft_segmentation-v1-a1__600@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,ce,worst,1,600,2.9993465598630027
32996.0,11175.0,30432.0,356093.0,105035.0,497221,4.003609344363213,maptask-ce-worst-soft_segmentation-v1-a1__30@DIHARD_maptask.SpeakerDiarization.Adaptation.development,maptask,ce,worst,1,30,20.950425871893017
6052.0,4621.0,133.0,355044.0,10939.0,421627,0.3698817454278469,audiobooks-ce-worst-soft_segmentation-v1-a3__300@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,ce,worst,3,300,3.043566431202893
53100.0,1470.0,2693.0,338534.0,59956.0,427487,9.25968587398529,broadcast_interview-ce-worst-soft_segmentation-v1-a1__30@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,ce,worst,1,30,16.914992290286943
20725.0,7299.0,3446.0,338534.0,34916.0,427487,5.058888718485832,broadcast_interview-ce-worst-soft_segmentation-v1-a2__1200@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,ce,worst,2,1200,9.295964363992981
53198.0,1490.0,2664.0,338534.0,60016.0,427487,9.489086270332336,broadcast_interview-ce-worst-soft_segmentation-v1-a2__30@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,ce,worst,2,30,16.94128211641962
28586.0,130278.0,33311.0,489048.0,225486.0,426608,18.571999669075012,restaurant-ce-worst-soft_segmentation-v1-a1__1200@DIHARD_restaurant.SpeakerDiarization.Adaptation.development,restaurant,ce,worst,1,1200,39.29573375210613
14516.0,87787.0,15473.0,513222.0,133249.0,456494,10.079454630613327,meeting-ce-worst-soft_segmentation-v1-a2__60@DIHARD_meeting.SpeakerDiarization.Adaptation.development,meeting,ce,worst,2,60,22.948353733861758
28504.0,58073.0,71779.0,559416.0,230135.0,842082,10.436151176691055,clinical-ce-worst-soft_segmentation-v1-a2__30@DIHARD_clinical.SpeakerDiarization.Adaptation.development,clinical,ce,worst,2,30,28.30737769388076
27484.0,4861.0,4693.0,338534.0,41731.0,427487,5.55330403149128,broadcast_interview-ce-worst-soft_segmentation-v1-a1__300@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,ce,worst,1,300,10.940703149462093
75312.0,132330.0,35140.0,617187.0,277922.0,616179,6.264745444059372,webvideo-ce-worst-soft_segmentation-v1-a3__300@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,ce,worst,3,300,39.336862247584605
8186.0,16533.0,15802.0,398798.0,56323.0,453564,2.829626388847828,court-ce-worst-soft_segmentation-v1-a3__300@DIHARD_court.SpeakerDiarization.Adaptation.development,court,ce,worst,3,300,10.160783153375895
24644.0,63954.0,66424.0,559416.0,221446.0,842082,8.667377382516861,clinical-ce-worst-soft_segmentation-v1-a1__180@DIHARD_clinical.SpeakerDiarization.Adaptation.development,clinical,ce,worst,1,180,27.711399030417432
8495.0,16791.0,16237.0,398798.0,57760.0,453564,3.4870848059654236,court-ce-worst-soft_segmentation-v1-a3__240@DIHARD_court.SpeakerDiarization.Adaptation.development,court,ce,worst,3,240,10.412038174715018
13175.0,77848.0,16216.0,513222.0,123455.0,456494,2.5135161355137825,meeting-ce-worst-soft_segmentation-v1-a2__1200@DIHARD_meeting.SpeakerDiarization.Adaptation.development,meeting,ce,worst,2,1200,20.89524611181906
68760.0,113969.0,36223.0,489048.0,255175.0,426608,21.726368367671967,restaurant-ce-worst-soft_segmentation-v1-a3__120@DIHARD_restaurant.SpeakerDiarization.Adaptation.development,restaurant,ce,worst,3,120,44.771065416891595
24095.0,38990.0,12324.0,342609.0,87733.0,420455,4.406525194644928,socio_field-ce-worst-soft_segmentation-v1-a2__120@DIHARD_socio_field.SpeakerDiarization.Adaptation.development,socio_field,ce,worst,2,120,22.01022156452399
29260.0,58101.0,71061.0,559416.0,229483.0,842082,10.577312111854553,clinical-ce-worst-soft_segmentation-v1-a1__30@DIHARD_clinical.SpeakerDiarization.Adaptation.development,clinical,ce,worst,1,30,28.31917571181375
39089.0,47710.0,48211.0,559416.0,183221.0,842082,4.663371667265892,clinical-ce-worst-soft_segmentation-v1-a3__600@DIHARD_clinical.SpeakerDiarization.Adaptation.development,clinical,ce,worst,3,600,24.134096986857724
43241.0,2478.0,4489.0,338534.0,54697.0,427487,7.274235785007477,broadcast_interview-ce-worst-soft_segmentation-v1-a3__120@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,ce,worst,3,120,14.831006634488709
16162.0,42437.0,9499.0,342609.0,77597.0,420455,6.578197330236435,socio_field-ce-worst-soft_segmentation-v1-a3__1200@DIHARD_socio_field.SpeakerDiarization.Adaptation.development,socio_field,ce,worst,3,1200,19.876302140340737
28176.0,4430.0,5067.0,338534.0,42740.0,427487,5.6497447192668915,broadcast_interview-ce-worst-soft_segmentation-v1-a2__300@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,ce,worst,2,300,11.128276628049177
13113.0,87313.0,14656.0,513222.0,129738.0,456494,5.407891795039177,meeting-ce-worst-soft_segmentation-v1-a2__600@DIHARD_meeting.SpeakerDiarization.Adaptation.development,meeting,ce,worst,2,600,22.423434692978866
41739.0,6675.0,12252.0,398798.0,72918.0,453564,8.730562031269073,court-ce-worst-soft_segmentation-v1-a2__60@DIHARD_court.SpeakerDiarization.Adaptation.development,court,ce,worst,2,60,15.212212699160979
44044.0,127082.0,33708.0,489048.0,238542.0,426608,12.195329368114471,restaurant-ce-worst-soft_segmentation-v1-a2__240@DIHARD_restaurant.SpeakerDiarization.Adaptation.development,restaurant,ce,worst,2,240,41.88423222260392
27411.0,61629.0,66421.0,559416.0,221882.0,842082,7.187771052122116,clinical-ce-worst-soft_segmentation-v1-a3__120@DIHARD_clinical.SpeakerDiarization.Adaptation.development,clinical,ce,worst,3,120,27.789873725456548
55672.0,122532.0,34156.0,489048.0,246516.0,426608,15.147535502910614,restaurant-ce-worst-soft_segmentation-v1-a1__120@DIHARD_restaurant.SpeakerDiarization.Adaptation.development,restaurant,ce,worst,1,120,43.42314046882924
42947.0,2897.0,3142.0,338534.0,52128.0,427487,6.416211277246475,broadcast_interview-ce-worst-soft_segmentation-v1-a1__60@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,ce,worst,1,60,14.470038459947892
8137.0,3821.0,38.0,355044.0,12034.0,421627,0.5392407532781363,audiobooks-ce-worst-soft_segmentation-v1-a2__180@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,ce,worst,2,180,3.378736156645373
8793.0,4657.0,396.0,355044.0,14242.0,421627,0.9050778113305569,audiobooks-ce-worst-soft_segmentation-v1-a3__120@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,ce,worst,3,120,3.8997983348542715
53417.0,124176.0,36089.0,489048.0,249771.0,426608,15.930989384651184,restaurant-ce-worst-soft_segmentation-v1-a3__300@DIHARD_restaurant.SpeakerDiarization.Adaptation.development,restaurant,ce,worst,3,300,43.693461582503154
29683.0,54364.0,53729.0,559416.0,191505.0,842082,5.30756302177906,clinical-ce-worst-soft_segmentation-v1-a1__600@DIHARD_clinical.SpeakerDiarization.Adaptation.development,clinical,ce,worst,1,600,24.62854119295837
12613.0,13791.0,15348.0,356093.0,57100.0,497221,0.904811080545187,maptask-ce-worst-soft_segmentation-v1-a2__240@DIHARD_maptask.SpeakerDiarization.Adaptation.development,maptask,ce,worst,2,240,11.725026889043031
17442.0,43152.0,13276.0,342609.0,87146.0,420455,3.9001233875751495,socio_field-ce-worst-soft_segmentation-v1-a3__240@DIHARD_socio_field.SpeakerDiarization.Adaptation.development,socio_field,ce,worst,3,240,21.561021455945408
128247.0,168301.0,95325.0,2153456.0,487198.0,2092020,2.994997426867485,cts-ce-worst-soft_segmentation-v1-a3__240@DIHARD_cts.SpeakerDiarization.Adaptation.development,cts,ce,worst,3,240,18.197399900439105
12000.0,13709.0,17624.0,356093.0,60957.0,497221,0.8922706358134747,maptask-ce-worst-soft_segmentation-v1-a3__300@DIHARD_maptask.SpeakerDiarization.Adaptation.development,maptask,ce,worst,3,300,12.169012027756795
12815.0,84951.0,15658.0,513222.0,129082.0,456494,5.709265172481537,meeting-ce-worst-soft_segmentation-v1-a3__240@DIHARD_meeting.SpeakerDiarization.Adaptation.development,meeting,ce,worst,3,240,22.100377614365712
24979.0,65899.0,66272.0,559416.0,223422.0,842082,8.644761145114899,clinical-ce-worst-soft_segmentation-v1-a1__60@DIHARD_clinical.SpeakerDiarization.Adaptation.development,clinical,ce,worst,1,60,28.09179572983254
30193.0,56644.0,65095.0,559416.0,217027.0,842082,6.863190233707428,clinical-ce-worst-soft_segmentation-v1-a1__240@DIHARD_clinical.SpeakerDiarization.Adaptation.development,clinical,ce,worst,1,240,27.15903728173667
14214.0,3664.0,10.0,355044.0,17898.0,421627,1.9895629957318306,audiobooks-ce-worst-soft_segmentation-v1-a2__30@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,ce,worst,2,30,5.0382487804328475
15606.0,13053.0,16738.0,398798.0,62135.0,453564,4.130006954073906,court-ce-worst-soft_segmentation-v1-a1__180@DIHARD_court.SpeakerDiarization.Adaptation.development,court,ce,worst,1,180,11.383457289153908
129566.0,165692.0,94142.0,2153456.0,483542.0,2092020,3.0947821214795113,cts-ce-worst-soft_segmentation-v1-a2__60@DIHARD_cts.SpeakerDiarization.Adaptation.development,cts,ce,worst,2,60,18.082561241093387
44996.0,135788.0,35068.0,489048.0,250920.0,426608,20.533183217048645,restaurant-ce-worst-soft_segmentation-v1-a1__60@DIHARD_restaurant.SpeakerDiarization.Adaptation.development,restaurant,ce,worst,1,60,44.1371808084278
14095.0,40656.0,13314.0,460658.0,81379.0,563732,5.173149332404137,socio_lab-ce-worst-soft_segmentation-v1-a3__240@DIHARD_socio_lab.SpeakerDiarization.Adaptation.development,socio_lab,ce,worst,3,240,14.775603593121145
20371.0,8127.0,3443.0,338534.0,35384.0,427487,4.943032935261726,broadcast_interview-ce-worst-soft_segmentation-v1-a1__1200@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,ce,worst,1,1200,9.435093668582772
68132.0,159102.0,35955.0,617187.0,299144.0,616179,15.066999197006226,webvideo-ce-worst-soft_segmentation-v1-a3__60@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,ce,worst,3,60,42.64331555914172
17173.0,48565.0,16398.0,342609.0,98534.0,420455,12.805533409118652,socio_field-ce-worst-soft_segmentation-v1-a3__60@DIHARD_socio_field.SpeakerDiarization.Adaptation.development,socio_field,ce,worst,3,60,23.973684287336294
31681.0,56370.0,66290.0,559416.0,220631.0,842082,6.760654598474503,clinical-ce-worst-soft_segmentation-v1-a2__180@DIHARD_clinical.SpeakerDiarization.Adaptation.development,clinical,ce,worst,2,180,27.589664936290703
31673.0,3733.0,4215.0,338534.0,43836.0,427487,5.612535774707794,broadcast_interview-ce-worst-soft_segmentation-v1-a2__240@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,ce,worst,2,240,11.703698889919476
8014.0,18029.0,17026.0,398798.0,60095.0,453564,3.778643161058426,court-ce-worst-soft_segmentation-v1-a3__120@DIHARD_court.SpeakerDiarization.Adaptation.development,court,ce,worst,3,120,10.799703107839056
19132.0,10341.0,13293.0,356093.0,56059.0,497221,2.9435716569423676,maptask-ce-worst-soft_segmentation-v1-a1__120@DIHARD_maptask.SpeakerDiarization.Adaptation.development,maptask,ce,worst,1,120,12.009783960931554
56352.0,135346.0,38192.0,617187.0,268082.0,616179,5.727732181549072,webvideo-ce-worst-soft_segmentation-v1-a1__1200@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,ce,worst,1,1200,37.248030175619384
35386.0,141132.0,29781.0,489048.0,236080.0,426608,12.268873304128647,restaurant-ce-worst-soft_segmentation-v1-a1__300@DIHARD_restaurant.SpeakerDiarization.Adaptation.development,restaurant,ce,worst,1,300,42.183793819829546
21047.0,47945.0,14791.0,342609.0,98574.0,420455,11.91151812672615,socio_field-ce-worst-soft_segmentation-v1-a3__30@DIHARD_socio_field.SpeakerDiarization.Adaptation.development,socio_field,ce,worst,3,30,24.45440721055197
125557.0,167583.0,93831.0,2153456.0,480802.0,2092020,2.6028944179415703,cts-ce-worst-soft_segmentation-v1-a3__60@DIHARD_cts.SpeakerDiarization.Adaptation.development,cts,ce,worst,3,60,17.969765809006546
124790.0,173635.0,94465.0,2153456.0,487355.0,2092020,2.587330713868141,cts-ce-worst-soft_segmentation-v1-a2__240@DIHARD_cts.SpeakerDiarization.Adaptation.development,cts,ce,worst,2,240,18.244626312309144
17288.0,45195.0,13516.0,460658.0,89515.0,563732,4.775754362344742,socio_lab-ce-worst-soft_segmentation-v1-a3__120@DIHARD_socio_lab.SpeakerDiarization.Adaptation.development,socio_lab,ce,worst,3,120,16.49792253689288
63710.0,107230.0,35966.0,489048.0,242872.0,426608,9.163904190063477,restaurant-ce-worst-soft_segmentation-v1-a3__600@DIHARD_restaurant.SpeakerDiarization.Adaptation.development,restaurant,ce,worst,3,600,42.307912515744874
47291.0,125380.0,32215.0,489048.0,237101.0,426608,11.796832829713821,restaurant-ce-worst-soft_segmentation-v1-a1__240@DIHARD_restaurant.SpeakerDiarization.Adaptation.development,restaurant,ce,worst,1,240,41.89486512571363
56032.0,129210.0,30058.0,489048.0,245358.0,426608,6.9670118391513824,restaurant-ce-worst-soft_segmentation-v1-a2__120@DIHARD_restaurant.SpeakerDiarization.Adaptation.development,restaurant,ce,worst,2,120,44.02430845234006
14377.0,87766.0,14966.0,513222.0,132075.0,456494,9.132254123687744,meeting-ce-worst-soft_segmentation-v1-a3__60@DIHARD_meeting.SpeakerDiarization.Adaptation.development,meeting,ce,worst,3,60,22.818390482091573
20550.0,41253.0,12190.0,342609.0,86183.0,420455,3.4501995891332626,socio_field-ce-worst-soft_segmentation-v1-a1__240@DIHARD_socio_field.SpeakerDiarization.Adaptation.development,socio_field,ce,worst,1,240,21.596922439282096
10984.0,3126.0,403.0,355044.0,14916.0,421627,0.7599758449941874,audiobooks-ce-worst-soft_segmentation-v1-a2__120@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,ce,worst,2,120,4.0876623742409395
16982.0,30320.0,13161.0,460658.0,73624.0,563732,4.295439645648003,socio_lab-ce-worst-soft_segmentation-v1-a3__600@DIHARD_socio_lab.SpeakerDiarization.Adaptation.development,socio_lab,ce,worst,3,600,13.125355469784525
17146.0,45384.0,14457.0,342609.0,91444.0,420455,4.784255102276802,socio_field-ce-worst-soft_segmentation-v1-a3__300@DIHARD_socio_field.SpeakerDiarization.Adaptation.development,socio_field,ce,worst,3,300,22.470804911721526
14452.0,3484.0,0.0,355044.0,17936.0,421627,2.3230137303471565,audiobooks-ce-worst-soft_segmentation-v1-a1__30@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,ce,worst,1,30,5.051768231543133
66975.0,140004.0,36905.0,617187.0,280789.0,616179,8.921197801828384,webvideo-ce-worst-soft_segmentation-v1-a1__240@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,ce,worst,1,240,39.515414290968536
37030.0,157088.0,35785.0,617187.0,265688.0,616179,7.067854702472687,webvideo-ce-worst-soft_segmentation-v1-a2__1200@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,ce,worst,2,1200,37.2501365064397
9773.0,16394.0,15046.0,398798.0,56259.0,453564,2.695697918534279,court-ce-worst-soft_segmentation-v1-a3__180@DIHARD_court.SpeakerDiarization.Adaptation.development,court,ce,worst,3,180,10.334304585278762
46078.0,114064.0,34828.0,489048.0,229798.0,426608,10.657195001840591,restaurant-ce-worst-soft_segmentation-v1-a3__1200@DIHARD_restaurant.SpeakerDiarization.Adaptation.development,restaurant,ce,worst,3,1200,39.867252294253326
63237.0,62233.0,70609.0,559416.0,266688.0,842082,4.0319740772247314,clinical-ce-worst-soft_segmentation-v1-a2__60@DIHARD_clinical.SpeakerDiarization.Adaptation.development,clinical,ce,worst,2,60,35.050659973972856
13956.0,32079.0,11834.0,460658.0,69703.0,563732,4.118490219116211,socio_lab-ce-worst-soft_segmentation-v1-a3__1200@DIHARD_socio_lab.SpeakerDiarization.Adaptation.development,socio_lab,ce,worst,3,1200,12.562247914939064
10561.0,93849.0,15748.0,513222.0,135906.0,456494,9.254971146583557,meeting-ce-worst-soft_segmentation-v1-a2__120@DIHARD_meeting.SpeakerDiarization.Adaptation.development,meeting,ce,worst,2,120,23.412480369119017
137207.0,157083.0,94535.0,2153456.0,483360.0,2092020,3.647315502166748,cts-ce-worst-soft_segmentation-v1-a3__120@DIHARD_cts.SpeakerDiarization.Adaptation.development,cts,ce,worst,3,120,18.055859975778468
117997.0,172065.0,92814.0,2153456.0,475690.0,2092020,2.0694874227046967,cts-ce-worst-soft_segmentation-v1-a1__240@DIHARD_cts.SpeakerDiarization.Adaptation.development,cts,ce,worst,1,240,17.77960636298118
41413.0,6592.0,12365.0,398798.0,72735.0,453564,8.638748526573181,court-ce-worst-soft_segmentation-v1-a1__30@DIHARD_court.SpeakerDiarization.Adaptation.development,court,ce,worst,1,30,15.137989658925068
50607.0,120998.0,33111.0,489048.0,237827.0,426608,9.538882225751877,restaurant-ce-worst-soft_segmentation-v1-a3__180@DIHARD_restaurant.SpeakerDiarization.Adaptation.development,restaurant,ce,worst,3,180,41.8601037117011
6775.0,4548.0,72.0,355044.0,11467.0,421627,0.18141455948352814,audiobooks-ce-worst-soft_segmentation-v1-a1__240@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,ce,worst,1,240,3.2094613625353476
15307.0,47090.0,15632.0,342609.0,93661.0,420455,6.670583039522171,socio_field-ce-worst-soft_segmentation-v1-a2__300@DIHARD_socio_field.SpeakerDiarization.Adaptation.development,socio_field,ce,worst,2,300,22.774941697386815
20305.0,48603.0,14888.0,342609.0,98684.0,420455,12.066943198442459,socio_field-ce-worst-soft_segmentation-v1-a1__30@DIHARD_socio_field.SpeakerDiarization.Adaptation.development,socio_field,ce,worst,1,30,24.458201623424955
67957.0,157197.0,36097.0,617187.0,297348.0,616179,14.94004875421524,webvideo-ce-worst-soft_segmentation-v1-a3__30@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,ce,worst,3,30,42.32931024146652
9359.0,94277.0,15819.0,513222.0,135274.0,456494,9.874466061592102,meeting-ce-worst-soft_segmentation-v1-a1__180@DIHARD_meeting.SpeakerDiarization.Adaptation.development,meeting,ce,worst,1,180,23.275502609007408
6201.0,4457.0,121.0,355044.0,10900.0,421627,0.16324090538546443,audiobooks-ce-worst-soft_segmentation-v1-a3__240@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,ce,worst,3,240,3.0359617399533576
53020.0,1671.0,2710.0,338534.0,60111.0,427487,9.588787704706192,broadcast_interview-ce-worst-soft_segmentation-v1-a3__30@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,ce,worst,3,30,16.955756290357836
14621.0,86820.0,15994.0,513222.0,133429.0,456494,9.854365885257721,meeting-ce-worst-soft_segmentation-v1-a2__30@DIHARD_meeting.SpeakerDiarization.Adaptation.development,meeting,ce,worst,2,30,22.8819107520722
31882.0,3765.0,5783.0,338534.0,47213.0,427487,6.614366173744202,broadcast_interview-ce-worst-soft_segmentation-v1-a3__180@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,ce,worst,3,180,12.23806176041402
63948.0,161895.0,35512.0,617187.0,296867.0,616179,14.782896637916565,webvideo-ce-worst-soft_segmentation-v1-a2__60@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,ce,worst,2,60,42.346160888029075
31576.0,4015.0,4317.0,338534.0,44225.0,427487,5.837933719158173,broadcast_interview-ce-worst-soft_segmentation-v1-a1__240@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,ce,worst,1,240,11.788476194414741
4710.0,5637.0,195.0,355044.0,10737.0,421627,0.3371146973222494,audiobooks-ce-worst-soft_segmentation-v1-a2__300@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,ce,worst,2,300,2.9692094500963258
69481.0,138733.0,38242.0,617187.0,284698.0,616179,6.197589263319969,webvideo-ce-worst-soft_segmentation-v1-a2__240@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,ce,worst,2,240,39.932143742496194
32564.0,3891.0,3816.0,338534.0,44087.0,427487,5.776353552937508,broadcast_interview-ce-worst-soft_segmentation-v1-a3__240@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,ce,worst,3,240,11.895703238079484
9209.0,3149.0,343.0,355044.0,13044.0,421627,0.9750435128808022,audiobooks-ce-worst-soft_segmentation-v1-a3__60@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,ce,worst,3,60,3.5773030948276836
11426.0,12412.0,12414.0,356093.0,48666.0,497221,0.42630122043192387,maptask-ce-worst-soft_segmentation-v1-a2__600@DIHARD_maptask.SpeakerDiarization.Adaptation.development,maptask,ce,worst,2,600,10.18048655828674
16799.0,38718.0,13553.0,460658.0,82623.0,563732,4.051462933421135,socio_lab-ce-worst-soft_segmentation-v1-a2__240@DIHARD_socio_lab.SpeakerDiarization.Adaptation.development,socio_lab,ce,worst,2,240,14.993769781486483
16569.0,42953.0,15155.0,342609.0,89832.0,420455,5.095413327217102,socio_field-ce-worst-soft_segmentation-v1-a2__240@DIHARD_socio_field.SpeakerDiarization.Adaptation.development,socio_field,ce,worst,2,240,21.79656693198369
31634.0,54593.0,63066.0,559416.0,212359.0,842082,7.774486392736435,clinical-ce-worst-soft_segmentation-v1-a2__300@DIHARD_clinical.SpeakerDiarization.Adaptation.development,clinical,ce,worst,2,300,26.68729532226465
16029.0,32036.0,13250.0,460658.0,74565.0,563732,3.7069715559482574,socio_lab-ce-worst-soft_segmentation-v1-a1__600@DIHARD_socio_lab.SpeakerDiarization.Adaptation.development,socio_lab,ce,worst,1,600,13.310308298130066
10438.0,95989.0,14461.0,513222.0,135349.0,456494,11.055544018745422,meeting-ce-worst-soft_segmentation-v1-a1__240@DIHARD_meeting.SpeakerDiarization.Adaptation.development,meeting,ce,worst,1,240,23.554719010486693
